shift_id,year,month,date,staff_id,staff_name,scheduled_start,scheduled_end,actual_start,actual_end,scheduled_hours,actual_hours,break_minutes,overtime_minutes,is_late,is_early_leave,notes
SH20240502_0707,2024,5,2,8,中村陽子,09:00,17:00,08:58,16:54,7.0,6.9,60,0,FALSE,TRUE,早退
SH20240503_0708,2024,5,3,1,田中太郎,17:00,22:00,17:06,22:00,5.0,4.9,0,0,TRUE,FALSE,遅刻
SH20240503_0709,2024,5,3,2,佐藤花子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240503_0710,2024,5,3,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240503_0711,2024,5,3,4,山田美咲,14:00,18:00,14:00,18:15,4.0,4.3,0,15,FALSE,FALSE,
SH20240503_0712,2024,5,3,5,高橋健太,09:00,13:00,09:00,12:44,4.0,3.7,0,0,FALSE,TRUE,早退
SH20240503_0713,2024,5,3,9,小林大輔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240504_0714,2024,5,4,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240504_0715,2024,5,4,2,佐藤花子,14:00,18:00,13:49,18:00,4.0,4.2,0,11,FALSE,FALSE,
SH20240504_0716,2024,5,4,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240504_0717,2024,5,4,4,山田美咲,14:00,18:00,14:00,17:49,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240504_0718,2024,5,4,5,高橋健太,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240505_0719,2024,5,5,1,田中太郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240505_0720,2024,5,5,3,鈴木次郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240505_0721,2024,5,5,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240505_0722,2024,5,5,7,渡辺翔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240505_0723,2024,5,5,8,中村陽子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240506_0724,2024,5,6,2,佐藤花子,17:00,22:00,17:08,22:00,5.0,4.9,0,0,TRUE,FALSE,遅刻
SH20240506_0725,2024,5,6,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240506_0726,2024,5,6,4,山田美咲,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240506_0727,2024,5,6,5,高橋健太,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240506_0728,2024,5,6,10,加藤真由美,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240507_0729,2024,5,7,1,田中太郎,13:00,21:00,12:45,21:18,7.0,7.5,60,33,FALSE,FALSE,残業0.6h
SH20240507_0730,2024,5,7,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240507_0731,2024,5,7,4,山田美咲,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240507_0732,2024,5,7,5,高橋健太,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240507_0733,2024,5,7,6,伊藤さくら,09:00,17:00,08:53,17:12,7.0,7.3,60,19,FALSE,FALSE,
SH20240507_0734,2024,5,7,10,加藤真由美,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240508_0735,2024,5,8,2,佐藤花子,14:00,18:00,14:00,18:11,4.0,4.2,0,11,FALSE,FALSE,
SH20240508_0736,2024,5,8,3,鈴木次郎,14:00,18:00,14:00,18:09,4.0,4.2,0,9,FALSE,FALSE,
SH20240508_0737,2024,5,8,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240508_0738,2024,5,8,7,渡辺翔,17:00,22:00,17:00,22:01,5.0,5.0,0,1,FALSE,FALSE,
SH20240508_0739,2024,5,8,8,中村陽子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240508_0740,2024,5,8,9,小林大輔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240508_0741,2024,5,8,10,加藤真由美,14:00,18:00,13:49,18:00,4.0,4.2,0,11,FALSE,FALSE,
SH20240509_0742,2024,5,9,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240509_0743,2024,5,9,7,渡辺翔,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240509_0744,2024,5,9,10,加藤真由美,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240510_0745,2024,5,10,5,高橋健太,13:00,21:00,13:00,21:16,7.0,7.3,60,16,FALSE,FALSE,
SH20240510_0746,2024,5,10,8,中村陽子,13:00,21:00,12:45,21:00,7.0,7.3,60,15,FALSE,FALSE,
SH20240511_0747,2024,5,11,1,田中太郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240511_0748,2024,5,11,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240511_0749,2024,5,11,3,鈴木次郎,09:00,13:00,08:47,13:00,4.0,4.2,0,13,FALSE,FALSE,
SH20240511_0750,2024,5,11,4,山田美咲,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240511_0751,2024,5,11,5,高橋健太,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240511_0752,2024,5,11,6,伊藤さくら,13:00,21:00,12:46,20:57,7.0,7.2,60,11,FALSE,TRUE,早退
SH20240511_0753,2024,5,11,9,小林大輔,09:00,13:00,09:00,12:57,4.0,4.0,0,0,FALSE,TRUE,早退
SH20240512_0754,2024,5,12,1,田中太郎,14:00,18:00,14:08,18:00,4.0,3.9,0,0,TRUE,FALSE,遅刻
SH20240512_0755,2024,5,12,5,高橋健太,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240512_0756,2024,5,12,6,伊藤さくら,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240512_0757,2024,5,12,8,中村陽子,14:00,18:00,14:00,18:02,4.0,4.0,0,2,FALSE,FALSE,
SH20240512_0758,2024,5,12,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240513_0759,2024,5,13,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240513_0760,2024,5,13,2,佐藤花子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240513_0761,2024,5,13,3,鈴木次郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240513_0762,2024,5,13,5,高橋健太,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240513_0763,2024,5,13,6,伊藤さくら,14:00,18:00,13:58,17:47,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240514_0764,2024,5,14,1,田中太郎,13:00,21:00,13:12,21:00,7.0,6.8,60,0,TRUE,FALSE,遅刻
SH20240514_0765,2024,5,14,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240514_0766,2024,5,14,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240514_0767,2024,5,14,5,高橋健太,17:00,22:00,17:00,22:07,5.0,5.1,0,7,FALSE,FALSE,
SH20240514_0768,2024,5,14,7,渡辺翔,09:00,17:00,08:50,16:53,7.0,7.0,60,3,FALSE,TRUE,早退
SH20240514_0769,2024,5,14,10,加藤真由美,14:00,18:00,14:00,17:54,4.0,3.9,0,0,FALSE,TRUE,早退
SH20240515_0770,2024,5,15,2,佐藤花子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240515_0771,2024,5,15,3,鈴木次郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240515_0772,2024,5,15,6,伊藤さくら,09:00,13:00,09:03,13:00,4.0,4.0,0,0,TRUE,FALSE,遅刻
SH20240515_0773,2024,5,15,8,中村陽子,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240515_0774,2024,5,15,9,小林大輔,09:00,17:00,09:08,17:00,7.0,6.9,60,0,TRUE,FALSE,遅刻
SH20240516_0775,2024,5,16,1,田中太郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240516_0776,2024,5,16,5,高橋健太,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240516_0777,2024,5,16,7,渡辺翔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240516_0778,2024,5,16,9,小林大輔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240516_0779,2024,5,16,10,加藤真由美,09:00,13:00,09:00,12:49,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240517_0780,2024,5,17,2,佐藤花子,14:00,18:00,14:00,18:06,4.0,4.1,0,6,FALSE,FALSE,
SH20240517_0781,2024,5,17,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240517_0782,2024,5,17,4,山田美咲,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240517_0783,2024,5,17,6,伊藤さくら,09:00,17:00,08:59,17:00,7.0,7.0,60,1,FALSE,FALSE,
SH20240517_0784,2024,5,17,8,中村陽子,09:00,17:00,09:00,17:16,7.0,7.3,60,16,FALSE,FALSE,
SH20240517_0785,2024,5,17,9,小林大輔,14:00,18:00,13:50,18:00,4.0,4.2,0,10,FALSE,FALSE,
SH20240518_0786,2024,5,18,2,佐藤花子,13:00,21:00,13:11,21:00,7.0,6.8,60,0,TRUE,FALSE,遅刻
SH20240518_0787,2024,5,18,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240519_0788,2024,5,19,1,田中太郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240519_0789,2024,5,19,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240519_0790,2024,5,19,3,鈴木次郎,13:00,21:00,13:00,20:54,7.0,6.9,60,0,FALSE,TRUE,早退
SH20240519_0791,2024,5,19,5,高橋健太,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240519_0792,2024,5,19,6,伊藤さくら,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240519_0793,2024,5,19,8,中村陽子,14:00,18:00,14:03,17:49,4.0,3.8,0,0,TRUE,TRUE,"遅刻, 早退"
SH20240519_0794,2024,5,19,9,小林大輔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240519_0795,2024,5,19,10,加藤真由美,13:00,21:00,13:10,20:45,7.0,6.6,60,0,TRUE,TRUE,"遅刻, 早退"
SH20240520_0796,2024,5,20,1,田中太郎,09:00,13:00,09:03,13:00,4.0,4.0,0,0,TRUE,FALSE,遅刻
SH20240520_0797,2024,5,20,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240520_0798,2024,5,20,4,山田美咲,17:00,22:00,17:00,22:17,5.0,5.3,0,17,FALSE,FALSE,
SH20240520_0799,2024,5,20,5,高橋健太,14:00,18:00,13:48,18:00,4.0,4.2,0,12,FALSE,FALSE,
SH20240520_0800,2024,5,20,9,小林大輔,09:00,17:00,09:13,17:00,7.0,6.8,60,0,TRUE,FALSE,遅刻
SH20240520_0801,2024,5,20,10,加藤真由美,14:00,18:00,14:01,18:00,4.0,4.0,0,0,TRUE,FALSE,遅刻
SH20240521_0802,2024,5,21,1,田中太郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240521_0803,2024,5,21,2,佐藤花子,17:00,22:00,17:00,21:42,5.0,4.7,0,0,FALSE,TRUE,早退
SH20240521_0804,2024,5,21,3,鈴木次郎,14:00,18:00,14:00,18:01,4.0,4.0,0,1,FALSE,FALSE,
SH20240521_0805,2024,5,21,6,伊藤さくら,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240521_0806,2024,5,21,7,渡辺翔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240521_0807,2024,5,21,10,加藤真由美,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240522_0808,2024,5,22,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240522_0809,2024,5,22,3,鈴木次郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240522_0810,2024,5,22,8,中村陽子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240522_0811,2024,5,22,10,加藤真由美,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240523_0812,2024,5,23,1,田中太郎,14:00,18:00,13:50,18:00,4.0,4.2,0,10,FALSE,FALSE,
SH20240523_0813,2024,5,23,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240523_0814,2024,5,23,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240523_0815,2024,5,23,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240523_0816,2024,5,23,7,渡辺翔,13:00,21:00,13:07,21:03,7.0,6.9,60,0,TRUE,FALSE,遅刻
SH20240523_0817,2024,5,23,8,中村陽子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240523_0818,2024,5,23,9,小林大輔,09:00,13:00,08:54,13:00,4.0,4.1,0,6,FALSE,FALSE,
SH20240524_0819,2024,5,24,2,佐藤花子,09:00,17:00,09:00,16:48,7.0,6.8,60,0,FALSE,TRUE,早退
SH20240524_0820,2024,5,24,5,高橋健太,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240524_0821,2024,5,24,6,伊藤さくら,17:00,22:00,17:00,22:06,5.0,5.1,0,6,FALSE,FALSE,
SH20240524_0822,2024,5,24,7,渡辺翔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240524_0823,2024,5,24,9,小林大輔,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240525_0824,2024,5,25,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240525_0825,2024,5,25,2,佐藤花子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240525_0826,2024,5,25,4,山田美咲,14:00,18:00,14:00,18:13,4.0,4.2,0,13,FALSE,FALSE,
SH20240525_0827,2024,5,25,5,高橋健太,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240525_0828,2024,5,25,6,伊藤さくら,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240525_0829,2024,5,25,7,渡辺翔,14:00,18:00,14:00,17:58,4.0,4.0,0,0,FALSE,TRUE,早退
SH20240525_0830,2024,5,25,10,加藤真由美,09:00,17:00,09:00,16:40,7.0,6.7,60,0,FALSE,TRUE,早退
SH20240526_0831,2024,5,26,1,田中太郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240526_0832,2024,5,26,2,佐藤花子,09:00,13:00,09:00,13:19,4.0,4.3,0,19,FALSE,FALSE,
SH20240526_0833,2024,5,26,3,鈴木次郎,13:00,21:00,13:00,21:16,7.0,7.3,60,16,FALSE,FALSE,
SH20240526_0834,2024,5,26,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240526_0835,2024,5,26,5,高橋健太,09:00,13:00,09:00,12:54,4.0,3.9,0,0,FALSE,TRUE,早退
SH20240526_0836,2024,5,26,7,渡辺翔,09:00,13:00,08:48,12:49,4.0,4.0,0,1,FALSE,TRUE,早退
SH20240526_0837,2024,5,26,10,加藤真由美,17:00,22:00,17:00,22:04,5.0,5.1,0,4,FALSE,FALSE,
SH20240527_0838,2024,5,27,2,佐藤花子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240527_0839,2024,5,27,3,鈴木次郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240527_0840,2024,5,27,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240527_0841,2024,5,27,6,伊藤さくら,17:00,22:00,17:14,21:52,5.0,4.6,0,0,TRUE,TRUE,"遅刻, 早退"
SH20240527_0842,2024,5,27,7,渡辺翔,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240527_0843,2024,5,27,8,中村陽子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240527_0844,2024,5,27,9,小林大輔,09:00,17:00,08:53,17:00,7.0,7.1,60,7,FALSE,FALSE,
SH20240528_0845,2024,5,28,1,田中太郎,14:00,18:00,14:00,17:45,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240528_0846,2024,5,28,3,鈴木次郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240528_0847,2024,5,28,4,山田美咲,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240528_0848,2024,5,28,5,高橋健太,09:00,17:00,09:06,17:00,7.0,6.9,60,0,TRUE,FALSE,遅刻
SH20240528_0849,2024,5,28,6,伊藤さくら,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240528_0850,2024,5,28,8,中村陽子,14:00,18:00,14:00,18:10,4.0,4.2,0,10,FALSE,FALSE,
SH20240529_0851,2024,5,29,2,佐藤花子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240529_0852,2024,5,29,3,鈴木次郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240529_0853,2024,5,29,5,高橋健太,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240529_0854,2024,5,29,6,伊藤さくら,17:00,22:00,16:53,22:00,5.0,5.1,0,7,FALSE,FALSE,
SH20240529_0855,2024,5,29,8,中村陽子,13:00,21:00,13:00,21:18,7.0,7.3,60,18,FALSE,FALSE,
SH20240529_0856,2024,5,29,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240529_0857,2024,5,29,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240530_0858,2024,5,30,1,田中太郎,09:00,17:00,09:00,17:17,7.0,7.3,60,17,FALSE,FALSE,
SH20240530_0859,2024,5,30,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240530_0860,2024,5,30,3,鈴木次郎,09:00,17:00,09:00,16:45,7.0,6.8,60,0,FALSE,TRUE,早退
SH20240530_0861,2024,5,30,4,山田美咲,13:00,21:00,13:14,20:41,7.0,6.5,60,0,TRUE,TRUE,"遅刻, 早退"
SH20240530_0862,2024,5,30,5,高橋健太,09:00,13:00,08:53,12:42,4.0,3.8,0,0,FALSE,TRUE,早退
SH20240530_0863,2024,5,30,9,小林大輔,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240530_0864,2024,5,30,10,加藤真由美,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240531_0865,2024,5,31,1,田中太郎,09:00,13:00,09:00,12:55,4.0,3.9,0,0,FALSE,TRUE,早退
SH20240531_0866,2024,5,31,3,鈴木次郎,09:00,17:00,09:07,17:00,7.0,6.9,60,0,TRUE,FALSE,遅刻
SH20240531_0867,2024,5,31,6,伊藤さくら,17:00,22:00,17:00,22:05,5.0,5.1,0,5,FALSE,FALSE,
SH20240531_0868,2024,5,31,8,中村陽子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240531_0869,2024,5,31,9,小林大輔,17:00,22:00,17:00,22:07,5.0,5.1,0,7,FALSE,FALSE,
SH20240531_0870,2024,5,31,10,加藤真由美,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240601_0871,2024,6,1,1,田中太郎,13:00,21:00,13:00,20:55,7.0,6.9,60,0,FALSE,TRUE,早退
SH20240601_0872,2024,6,1,2,佐藤花子,14:00,18:00,14:00,17:54,4.0,3.9,0,0,FALSE,TRUE,早退
SH20240601_0873,2024,6,1,3,鈴木次郎,09:00,17:00,09:00,16:56,7.0,6.9,60,0,FALSE,TRUE,早退
SH20240601_0874,2024,6,1,7,渡辺翔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240601_0875,2024,6,1,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240602_0876,2024,6,2,1,田中太郎,13:00,21:00,13:00,21:19,7.0,7.3,60,19,FALSE,FALSE,
SH20240602_0877,2024,6,2,2,佐藤花子,17:00,22:00,16:53,22:00,5.0,5.1,0,7,FALSE,FALSE,
SH20240602_0878,2024,6,2,3,鈴木次郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240602_0879,2024,6,2,5,高橋健太,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240602_0880,2024,6,2,6,伊藤さくら,09:00,17:00,09:00,17:15,7.0,7.3,60,15,FALSE,FALSE,
SH20240602_0881,2024,6,2,7,渡辺翔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240603_0882,2024,6,3,2,佐藤花子,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240603_0883,2024,6,3,4,山田美咲,17:00,22:00,16:45,22:00,5.0,5.3,0,15,FALSE,FALSE,
SH20240603_0884,2024,6,3,5,高橋健太,09:00,17:00,08:53,17:05,7.0,7.2,60,12,FALSE,FALSE,
SH20240603_0885,2024,6,3,10,加藤真由美,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240604_0886,2024,6,4,1,田中太郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240604_0887,2024,6,4,3,鈴木次郎,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240604_0888,2024,6,4,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240604_0889,2024,6,4,5,高橋健太,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240604_0890,2024,6,4,6,伊藤さくら,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240604_0891,2024,6,4,7,渡辺翔,17:00,22:00,17:00,22:01,5.0,5.0,0,1,FALSE,FALSE,
SH20240604_0892,2024,6,4,9,小林大輔,09:00,17:00,08:48,16:59,7.0,7.2,60,11,FALSE,TRUE,早退
SH20240604_0893,2024,6,4,10,加藤真由美,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240605_0894,2024,6,5,2,佐藤花子,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240605_0895,2024,6,5,3,鈴木次郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240606_0896,2024,6,6,1,田中太郎,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240606_0897,2024,6,6,2,佐藤花子,13:00,21:00,12:47,20:51,7.0,7.1,60,4,FALSE,TRUE,早退
SH20240606_0898,2024,6,6,3,鈴木次郎,09:00,17:00,09:00,16:57,7.0,7.0,60,0,FALSE,TRUE,早退
SH20240606_0899,2024,6,6,4,山田美咲,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240606_0900,2024,6,6,5,高橋健太,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240606_0901,2024,6,6,9,小林大輔,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240606_0902,2024,6,6,10,加藤真由美,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240607_0903,2024,6,7,1,田中太郎,09:00,13:00,09:00,13:13,4.0,4.2,0,13,FALSE,FALSE,
SH20240607_0904,2024,6,7,2,佐藤花子,14:00,18:00,14:00,17:57,4.0,4.0,0,0,FALSE,TRUE,早退
SH20240607_0905,2024,6,7,3,鈴木次郎,09:00,17:00,08:47,16:44,7.0,7.0,60,0,FALSE,TRUE,早退
SH20240607_0906,2024,6,7,6,伊藤さくら,14:00,18:00,14:00,18:03,4.0,4.0,0,3,FALSE,FALSE,
SH20240607_0907,2024,6,7,8,中村陽子,13:00,21:00,12:58,21:04,7.0,7.1,60,6,FALSE,FALSE,
SH20240607_0908,2024,6,7,10,加藤真由美,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240608_0909,2024,6,8,1,田中太郎,13:00,21:00,12:55,21:00,7.0,7.1,60,5,FALSE,FALSE,
SH20240608_0910,2024,6,8,2,佐藤花子,13:00,21:00,12:53,20:44,7.0,6.8,60,0,FALSE,TRUE,早退
SH20240608_0911,2024,6,8,3,鈴木次郎,09:00,13:00,08:50,13:00,4.0,4.2,0,10,FALSE,FALSE,
SH20240608_0912,2024,6,8,5,高橋健太,09:00,13:00,09:00,12:44,4.0,3.7,0,0,FALSE,TRUE,早退
SH20240608_0913,2024,6,8,8,中村陽子,09:00,13:00,09:00,12:51,4.0,3.9,0,0,FALSE,TRUE,早退
SH20240609_0914,2024,6,9,1,田中太郎,09:00,17:00,09:00,17:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240609_0915,2024,6,9,2,佐藤花子,17:00,22:00,17:00,22:00,5.0,5.0,0,0,FALSE,FALSE,
SH20240609_0916,2024,6,9,3,鈴木次郎,09:00,13:00,09:00,13:00,4.0,4.0,0,0,FALSE,FALSE,
SH20240609_0917,2024,6,9,4,山田美咲,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240609_0918,2024,6,9,6,伊藤さくら,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240609_0919,2024,6,9,10,加藤真由美,17:00,22:00,16:54,22:05,5.0,5.2,0,11,FALSE,FALSE,
SH20240610_0920,2024,6,10,1,田中太郎,13:00,21:00,13:00,21:00,7.0,7.0,60,0,FALSE,FALSE,
SH20240610_0921,2024,6,10,2,佐藤花子,14:00,18:00,14:00,18:00,4.0,4.0,0,0,FALSE,FALSE,
